251230124915               265700402    280265700402200001        2025  0
251230124915               126540101    280126540101800001        2025  0
251230124915               255970202    280255970202600001        2025  0
251230124915               000090203    280000090203200001        2025  0
251230124915               263910102    280263910102200001        2025  0
251230124915               307090203    280307090203200001        2025  0
251230124915               307090102    280307090102800001        2025  0
251230124915               334670201    280334670201400001        2025  0
251230124915               255660401    280255660401900002        2025  0
251230124915               285130102    280285130102600001        2025  0
251230124915               298960101    280298960101200002        2025  0
251230124915               307810201    280307810201400001        2025  0
251230124915               125580102    280125580102600001        2025  0
251230124915               206300401    280206300401200001        2025  0
251230124915               206300301    280206300301500002        2025  0
251230124915               232870325    280232870325400002        2025  0
251230124915               255440101    280255440101600001        2025  0
251230124915               220370604    280220370604200001        2025  0
251230124915               220370504    280220370504500001        2025  0
251230124915               312910101    280312910101000001        2025  0
251230124915               225890305    280225890305200002        2025  0
251230124915               136920101    280136920101900002        2025  0
251230124915               044950310    280044950310400001        2025  0
251230124915               269260204    280269260204700001        2025  0
251230124915               012970401    280012970401200001        2025  0
251230124915               265020106    280265020106000001        2025  0
251230124915               265020206    280265020206700001        2025  0
251230124915               236360101    280236360101000001        2025  0
251230124915               245630203    280245630203900001        2025  0
251230124915               036280301    280036280301500001        2025  0
251230124915               203920102    280203920102500001        2025  0
251230124915               125890101    280125890101300002        2025  0
251230124915               234280202    280234280202500002        2025  0
251230124915               316240304    280316240304100001        2025  0
251230124915               324940201    280324940201100004        2025  0
251230124915               238870102    280238870102300001        2025  0
251230124915               293950302    280293950302100001        2025  0
251230124915               321490101    280321490101300001        2025  0
251230124915               255470101    280255470101700001        2025  0
251230124915               132050401    280132050401200001        2025  0
251230124915               258710202    280258710202700001        2025  0
251230124915               269230103    280269230103200001        2025  0
251230124915               320630101    280320630101200001        2025  0
251230124915               272660101    280272660101500001        2025  0
251230124915               331520101    280331520101200001        2025  0
251230124915               271820207    280271820207700001        2025  0
251230124915               287100104    280287100104300001        2025  0
251230124915               242730212    280242730212900001        2025  0
251230124915               267770203    280267770203800001        2025  0
251230124915               279550101    280279550101800002        2025  0
251230124915               233060807    280233060807300001        2025  0
251230124915               246560102    280246560102400001        2025  0
251230124915               201740102    280201740102700001        2025  0
251230124915               222650301    280222650301700001        2025  0
251230124915               178250103    280178250103100001        2025  0
251230124915               257570301    280257570301400001        2025  0
251230124915               257570101    280257570101000001        2025  0
251230124915               272620102    280272620102400001        2025  0
251230124915               119440201    280119440201800001        2025  0
251230124915               146140501    280146140501800001        2025  0
251230124915               226720301    280226720301300001        2025  0
251230124915               224030201    280224030201600002        2025  0
251230124915               201730201    280201730201000002        2025  0
251230124915               201730301    280201730301700001        2025  0
251230124915               201960201    280201960201900002        2025  0
251230124915               306180103    280306180103000001        2025  0
251230124915               297930201    280297930201100001        2025  0
251230124915               310200204    280310200204400001        2025  0
251230124915               264380104    280264380104800001        2025  0
251230124915               251620101    280251620101200001        2025  0
251230124915               307070103    280307070103100001        2025  0
251230124915               304110202    280304110202700002        2025  0
251230124915               203140601    280203140601500001        2025  0
251230124915               015750201    280015750201700001        2025  0
251230124915               228690501    280228690501100001        2025  0
251230124915               010002370    520693800036400001        2025  0
251230124915               010004970    739189985603200001        2025  0
251230124915               010005133    520037530054400001        2025  0
251230124915               010005557    520037537203900001        2025  0
251230124915               010005144    400600001321300001        2025  0
