ле0000009741                            3282770073539000010011,5802024  0
ле0000009741                            5054563027894000010004,2602024  0
ле0000009741                            033984015807 000010016,1002024  0
ле0000009741                            033984032293 000010016,4002024  0
ле0000009741                            3337875485128000010006,9402024  0
