ле0000008970                            5055148410049000010032,4002023  0
ле0000008970                            033984010567 000010016,7002023  0
ле0000008970                            033984032095 000010008,9302023  0
ле0000008970                            5214001665952000010013,9002023  0
ле0000008970                            3282770109290000010008,3602023  0
