250603101609               010000733    520221700715400001        2025  0
250603101609               010004275    505219702560600001        2025  0
250603101609               010005011    520288822317400001        2025  0
250603101609               010005222    501978102112300001        2025  0
250603101609               010005158    847000174857700001        2025  0
250603101609               010003965    505514841287600001        2025  0
250603101609               010000762    505514840021700001        2025  0
250603101609               010004184    570207138926200001        2025  0
250603101609               010005196    520032100871500001        2025  0
250603101609               010002073    521200270080100001        2025  0
250603101609               010000383    333787132046100001        2025  0
