ле0000008731                            5202888100123000010010,8002022  0
ле0000008731                            5202888105494000010010,8002022  0
ле0000008731                            5202888271649000010014,3002022  0
ле0000008731                            5200321012125000010017,0302022  0
ле0000008731                            033984017368 000010025,0602022  0
